ID,KDMK,NAMA MK,JENIS,SKS,NILAI
Alumni266,AK045330,SISTEM BASIS DATA 2,U,3,B
Alumni266,IT045225,SISTEM BERKAS,U,2,B
Alumni266,AK045231,SISTEM INFORMASI,U,2,A
Alumni266,AK045237,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,A
Alumni266,IT045226,SISTEM INFORMASI MANAJEMEN,W,2,A
Alumni266,IT045237,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni266,AK045232,SISTEM MULTIMEDIA,W,2,A
Alumni266,AK045333,SISTEM OPERASI,U,3,B
Alumni266,AK045636,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni266,IT045227,STATISTIKA 1,W,2,B
Alumni266,IT045228,STATISTIKA 2,W,2,A
Alumni266,IT045229,STRUKTUR DATA,W,2,A
Alumni266,AK045335,TEKNIK KOMPILASI,W,3,A
Alumni266,AK045138,TEKNOLOGI GAME,W,1,A
Alumni266,IT045330,TEORI BAHASA DAN OTOMATA,U,3,B
Alumni266,IT045201,ALGORITMA DAN PEMROGRAMAN 1,W,2,A
Alumni266,IT045202,ALGORITMA DAN PEMROGRAMAN 2,U,2,A
Alumni266,IT045203,ALGORITMA DAN PEMROGRAMAN 3,U,2,A
Alumni266,AK045301,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,A
Alumni266,IT045240,ALGORITMA DEEP LEARNING,W,2,A
Alumni266,AK045203,ARSITEKTUR KOMPUTER,U,2,A
Alumni266,PB045204,BAHASA INDONESIA,W,2,A
Alumni266,IT045104,BAHASA INGGRIS 1,W,1,A
Alumni266,IT045105,BAHASA INGGRIS 2,W,1,A
Alumni266,IT045106,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni266,IT045107,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni266,PB045107,BISNIS INFORMATIKA,W,1,A
Alumni266,IT045132,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni266,IT045208,FISIKA DAN KIMIA DASAR 1,W,2,A
Alumni266,IT045209,FISIKA DAN KIMIA DASAR 2,W,2,A
Alumni266,IT045242,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni266,AK045205,GRAFIK KOMPUTER 1,W,2,B
Alumni266,AK045206,GRAFIK KOMPUTER 2,W,2,A
Alumni266,HM045101,ILMU BUDAYA DASAR,W,1,A
Alumni266,HM045102,ILMU SOSIAL DASAR,W,1,B
Alumni266,AK045238,INFORMATIKA KESEHATAN,P,2,A
Alumni266,AK045307,INTERAKSI MANUSIA DAN KOMPUTER,U,3,B
Alumni266,AK045308,JARINGAN KOMPUTER,U,3,A
Alumni266,AK045209,JARINGAN KOMPUTER LANJUT,P,2,A
Alumni266,AK045218,KECERDASAN BUATAN,W,2,A
Alumni266,IT045136,KOMPUTASI MODERN,W,1,A
Alumni266,IT045312,KONSEP TEKNOLOGI INFORMASI,W,3,A
Alumni266,PB045202,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,A
Alumni266,IT045210,MATEMATIKA DASAR 1,W,2,A
Alumni266,IT045238,MATEMATIKA DASAR 2,U,2,B
Alumni266,IT045213,MATEMATIKA INFORMATIKA 1,W,2,A
Alumni266,IT045214,MATEMATIKA INFORMATIKA 2,W,2,B
Alumni266,IT045215,MATEMATIKA INFORMATIKA 3,W,2,A
Alumni266,IT045216,MATEMATIKA INFORMATIKA 4,U,2,A
Alumni266,IT045217,MATEMATIKA LANJUT 1,W,2,A
Alumni266,IT045218,MATEMATIKA LANJUT 2,W,2,A
Alumni266,IT045219,ORGANISASI SISTEM KOMPUTER,U,2,A
Alumni266,AK045212,PEMODELAN DAN SIMULASI,W,2,A
Alumni266,AK045213,PEMROGRAMAN BERBASIS OBJEK,W,2,A
Alumni266,AK045214,PEMROGRAMAN JARINGAN,W,2,A
Alumni266,AK045216,PEMROGRAMAN WEB,W,2,A
Alumni266,PP000204,PENDIDIKAN AGAMA HINDU,W,2,A
Alumni266,PP000207,PENDIDIKAN KEWARGANEGARAAN,W,2,A
Alumni266,PP000206,PENDIDIKAN PANCASILA,U,2,B
Alumni266,IT045131,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,B
Alumni266,IT045320,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,A
Alumni266,IT045135,PENGANTAR WEB SCIENCE,W,1,A
Alumni266,IT045341,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni266,AK045241,PENGOLAHAN CITRA,W,2,B
Alumni266,PB045203,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni266,AK045325,PERANCANGAN DAN ANALISA ALGORITMA,W,3,B
Alumni266,IT045121,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,A
Alumni266,IT045122,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,A
Alumni266,IT045123,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,A
Alumni266,IT045124,PRAKTIKUM FISIKA DASAR,W,1,B
Alumni266,IT000108,PRAKTIKUM ROBOTIKA CERDAS,W,1,B
Alumni266,AK045211,REKAYASA KOMPUTASIONAL,W,2,A
Alumni266,AK045226,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni266,AK045227,REKAYASA PERANGKAT LUNAK 2,U,2,A
Alumni266,IT045233,RISET OPERASIONAL,P,2,A
Alumni266,IT000207,ROBOTIKA CERDAS,W,2,A
Alumni266,AK045329,SISTEM BASIS DATA 1,W,3,B
Alumni266,AK045330,SISTEM BASIS DATA 2,U,3,B
Alumni266,IT045225,SISTEM BERKAS,U,2,B
Alumni266,AK045231,SISTEM INFORMASI,U,2,A
Alumni266,AK045237,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,A
Alumni266,IT045226,SISTEM INFORMASI MANAJEMEN,W,2,A
Alumni266,IT045237,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni266,AK045232,SISTEM MULTIMEDIA,W,2,A
Alumni266,AK045333,SISTEM OPERASI,U,3,B
Alumni266,AK045636,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni266,IT045227,STATISTIKA 1,W,2,B
Alumni266,IT045228,STATISTIKA 2,W,2,A
Alumni266,IT045229,STRUKTUR DATA,W,2,A
Alumni266,AK045335,TEKNIK KOMPILASI,W,3,A
Alumni266,AK045138,TEKNOLOGI GAME,W,1,A
Alumni266,IT045330,TEORI BAHASA DAN OTOMATA,U,3,B
Alumni268,IT045201,ALGORITMA DAN PEMROGRAMAN 1,W,2,B
Alumni268,IT045202,ALGORITMA DAN PEMROGRAMAN 2,U,2,B
Alumni268,IT045203,ALGORITMA DAN PEMROGRAMAN 3,U,2,B
Alumni268,AK045301,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,B
Alumni268,IT045240,ALGORITMA DEEP LEARNING,W,2,A
Alumni268,AK045203,ARSITEKTUR KOMPUTER,U,2,A
Alumni268,PB045204,BAHASA INDONESIA,W,2,B
Alumni268,IT045104,BAHASA INGGRIS 1,W,1,A
Alumni268,IT045105,BAHASA INGGRIS 2,W,1,A
Alumni268,IT045106,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni268,IT045107,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni268,PB045107,BISNIS INFORMATIKA,W,1,A
Alumni268,IT045132,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni268,IT045208,FISIKA DAN KIMIA DASAR 1,W,2,B
Alumni268,IT045209,FISIKA DAN KIMIA DASAR 2,W,2,B
Alumni268,IT045242,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni268,AK045205,GRAFIK KOMPUTER 1,W,2,B
Alumni268,AK045206,GRAFIK KOMPUTER 2,W,2,A
Alumni268,HM045101,ILMU BUDAYA DASAR,W,1,A
Alumni268,HM045102,ILMU SOSIAL DASAR,W,1,C
Alumni268,AK045238,INFORMATIKA KESEHATAN,P,2,A
Alumni268,AK045307,INTERAKSI MANUSIA DAN KOMPUTER,U,3,B
Alumni268,AK045308,JARINGAN KOMPUTER,U,3,A
Alumni268,AK045209,JARINGAN KOMPUTER LANJUT,P,2,A
Alumni268,AK045218,KECERDASAN BUATAN,W,2,B
Alumni268,IT045136,KOMPUTASI MODERN,W,1,A
Alumni268,IT045312,KONSEP TEKNOLOGI INFORMASI,W,3,A
Alumni268,PB045202,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,A
Alumni268,IT045210,MATEMATIKA DASAR 1,W,2,B
Alumni268,IT045238,MATEMATIKA DASAR 2,U,2,A
Alumni268,IT045213,MATEMATIKA INFORMATIKA 1,W,2,A
Alumni268,IT045214,MATEMATIKA INFORMATIKA 2,W,2,B
Alumni268,IT045215,MATEMATIKA INFORMATIKA 3,W,2,C
Alumni268,IT045216,MATEMATIKA INFORMATIKA 4,U,2,B
Alumni268,IT045217,MATEMATIKA LANJUT 1,W,2,B
Alumni268,IT045218,MATEMATIKA LANJUT 2,W,2,B
Alumni268,IT045219,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni268,AK045212,PEMODELAN DAN SIMULASI,W,2,C
Alumni268,AK045213,PEMROGRAMAN BERBASIS OBJEK,W,2,B
Alumni268,AK045214,PEMROGRAMAN JARINGAN,W,2,B
Alumni268,AK045216,PEMROGRAMAN WEB,W,2,A
Alumni268,PP000201,PENDIDIKAN AGAMA ISLAM,W,2,B
Alumni268,PP000207,PENDIDIKAN KEWARGANEGARAAN,W,2,A
Alumni268,PP000206,PENDIDIKAN PANCASILA,U,2,B
Alumni268,IT045131,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,B
Alumni268,IT045320,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,A
Alumni268,IT045135,PENGANTAR WEB SCIENCE,W,1,B
Alumni268,IT045341,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni268,AK045241,PENGOLAHAN CITRA,W,2,C
Alumni268,PB045203,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni268,AK045325,PERANCANGAN DAN ANALISA ALGORITMA,W,3,B
Alumni268,IT045121,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,A
Alumni268,IT045122,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,A
Alumni268,IT045123,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,A
Alumni268,IT045124,PRAKTIKUM FISIKA DASAR,W,1,B
Alumni268,IT000108,PRAKTIKUM ROBOTIKA CERDAS,W,1,B
Alumni268,AK045211,REKAYASA KOMPUTASIONAL,W,2,B
Alumni268,AK045226,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni268,AK045227,REKAYASA PERANGKAT LUNAK 2,U,2,A
Alumni268,IT045233,RISET OPERASIONAL,P,2,A
Alumni268,IT000207,ROBOTIKA CERDAS,W,2,A
Alumni268,AK045329,SISTEM BASIS DATA 1,W,3,B
Alumni268,AK045330,SISTEM BASIS DATA 2,U,3,B
Alumni268,IT045225,SISTEM BERKAS,U,2,A
Alumni268,AK045231,SISTEM INFORMASI,U,2,A
Alumni268,AK045237,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,B
Alumni268,IT045226,SISTEM INFORMASI MANAJEMEN,W,2,A
Alumni268,IT045237,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni268,AK045232,SISTEM MULTIMEDIA,W,2,A
Alumni268,AK045333,SISTEM OPERASI,U,3,B
Alumni268,AK045636,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni268,IT045227,STATISTIKA 1,W,2,A
Alumni268,IT045228,STATISTIKA 2,W,2,A
Alumni268,IT045229,STRUKTUR DATA,W,2,A
Alumni268,AK045335,TEKNIK KOMPILASI,W,3,A
Alumni268,AK045138,TEKNOLOGI GAME,W,1,A
Alumni268,IT045330,TEORI BAHASA DAN OTOMATA,U,3,B
Alumni268,IT045201,ALGORITMA DAN PEMROGRAMAN 1,W,2,B
Alumni268,IT045202,ALGORITMA DAN PEMROGRAMAN 2,U,2,B
Alumni268,IT045203,ALGORITMA DAN PEMROGRAMAN 3,U,2,B
Alumni268,AK045301,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,B
Alumni268,IT045240,ALGORITMA DEEP LEARNING,W,2,A
Alumni268,AK045203,ARSITEKTUR KOMPUTER,U,2,A
Alumni268,PB045204,BAHASA INDONESIA,W,2,B
Alumni268,IT045104,BAHASA INGGRIS 1,W,1,A
Alumni268,IT045105,BAHASA INGGRIS 2,W,1,A
Alumni268,IT045106,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni268,IT045107,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni268,PB045107,BISNIS INFORMATIKA,W,1,A
Alumni268,IT045132,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni268,IT045208,FISIKA DAN KIMIA DASAR 1,W,2,B
Alumni268,IT045209,FISIKA DAN KIMIA DASAR 2,W,2,B
Alumni268,IT045242,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni268,AK045205,GRAFIK KOMPUTER 1,W,2,B
Alumni268,AK045206,GRAFIK KOMPUTER 2,W,2,A
Alumni268,HM045101,ILMU BUDAYA DASAR,W,1,A
Alumni268,HM045102,ILMU SOSIAL DASAR,W,1,C
Alumni268,AK045238,INFORMATIKA KESEHATAN,P,2,A
Alumni268,AK045307,INTERAKSI MANUSIA DAN KOMPUTER,U,3,B
Alumni268,AK045308,JARINGAN KOMPUTER,U,3,A
Alumni268,AK045209,JARINGAN KOMPUTER LANJUT,P,2,A
Alumni268,AK045218,KECERDASAN BUATAN,W,2,B
Alumni268,IT045136,KOMPUTASI MODERN,W,1,A
Alumni268,IT045312,KONSEP TEKNOLOGI INFORMASI,W,3,A
Alumni268,PB045202,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,A
Alumni268,IT045210,MATEMATIKA DASAR 1,W,2,B
Alumni268,IT045238,MATEMATIKA DASAR 2,U,2,A
Alumni268,IT045213,MATEMATIKA INFORMATIKA 1,W,2,A
Alumni268,IT045214,MATEMATIKA INFORMATIKA 2,W,2,B
Alumni268,IT045215,MATEMATIKA INFORMATIKA 3,W,2,C
Alumni268,IT045216,MATEMATIKA INFORMATIKA 4,U,2,B
Alumni268,IT045217,MATEMATIKA LANJUT 1,W,2,B
Alumni268,IT045218,MATEMATIKA LANJUT 2,W,2,B
Alumni268,IT045219,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni268,AK045212,PEMODELAN DAN SIMULASI,W,2,C
Alumni268,AK045213,PEMROGRAMAN BERBASIS OBJEK,W,2,B
Alumni268,AK045214,PEMROGRAMAN JARINGAN,W,2,B
Alumni268,AK045216,PEMROGRAMAN WEB,W,2,A
Alumni268,PP000201,PENDIDIKAN AGAMA ISLAM,W,2,B
Alumni268,PP000207,PENDIDIKAN KEWARGANEGARAAN,W,2,A
Alumni268,PP000206,PENDIDIKAN PANCASILA,U,2,B
Alumni268,IT045131,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,B
Alumni268,IT045320,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,A
Alumni268,IT045135,PENGANTAR WEB SCIENCE,W,1,B
Alumni268,IT045341,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni268,AK045241,PENGOLAHAN CITRA,W,2,C
Alumni268,PB045203,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni268,AK045325,PERANCANGAN DAN ANALISA ALGORITMA,W,3,B
Alumni268,IT045121,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,A
Alumni268,IT045122,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,A
Alumni268,IT045123,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,A
Alumni268,IT045124,PRAKTIKUM FISIKA DASAR,W,1,B
Alumni268,IT000108,PRAKTIKUM ROBOTIKA CERDAS,W,1,B
Alumni268,AK045211,REKAYASA KOMPUTASIONAL,W,2,B
Alumni268,AK045226,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni268,AK045227,REKAYASA PERANGKAT LUNAK 2,U,2,A
Alumni268,IT045233,RISET OPERASIONAL,P,2,A
Alumni268,IT000207,ROBOTIKA CERDAS,W,2,A
Alumni268,AK045329,SISTEM BASIS DATA 1,W,3,B
Alumni268,AK045330,SISTEM BASIS DATA 2,U,3,B
Alumni268,IT045225,SISTEM BERKAS,U,2,A
Alumni268,AK045231,SISTEM INFORMASI,U,2,A
Alumni268,AK045237,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,B
Alumni268,IT045226,SISTEM INFORMASI MANAJEMEN,W,2,A
Alumni268,IT045237,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni268,AK045232,SISTEM MULTIMEDIA,W,2,A
Alumni268,AK045333,SISTEM OPERASI,U,3,B
Alumni268,AK045636,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni268,IT045227,STATISTIKA 1,W,2,A
Alumni268,IT045228,STATISTIKA 2,W,2,A
Alumni268,IT045229,STRUKTUR DATA,W,2,A
Alumni268,AK045335,TEKNIK KOMPILASI,W,3,A
Alumni268,AK045138,TEKNOLOGI GAME,W,1,A
Alumni268,IT045330,TEORI BAHASA DAN OTOMATA,U,3,B
Alumni271,IT045201,ALGORITMA DAN PEMROGRAMAN 1,W,2,B
Alumni271,IT045202,ALGORITMA DAN PEMROGRAMAN 2,U,2,B
Alumni271,IT045203,ALGORITMA DAN PEMROGRAMAN 3,U,2,B
Alumni271,AK045301,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,A
Alumni271,IT045240,ALGORITMA DEEP LEARNING,W,2,A
Alumni271,AK045203,ARSITEKTUR KOMPUTER,U,2,B
Alumni271,PB045204,BAHASA INDONESIA,W,2,A
Alumni271,IT045104,BAHASA INGGRIS 1,W,1,A
Alumni271,IT045105,BAHASA INGGRIS 2,W,1,A
Alumni271,IT045106,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni271,IT045107,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni271,PB045107,BISNIS INFORMATIKA,W,1,A
Alumni271,IT045132,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni271,IT045208,FISIKA DAN KIMIA DASAR 1,W,2,A
Alumni271,IT045209,FISIKA DAN KIMIA DASAR 2,W,2,A
Alumni271,IT045242,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni271,AK045205,GRAFIK KOMPUTER 1,W,2,B
Alumni271,AK045206,GRAFIK KOMPUTER 2,W,2,A
Alumni271,HM045101,ILMU BUDAYA DASAR,W,1,B
Alumni271,HM045102,ILMU SOSIAL DASAR,W,1,A
Alumni271,AK045238,INFORMATIKA KESEHATAN,P,2,A
Alumni271,AK045307,INTERAKSI MANUSIA DAN KOMPUTER,U,3,B
Alumni271,AK045308,JARINGAN KOMPUTER,U,3,A
Alumni271,AK045209,JARINGAN KOMPUTER LANJUT,P,2,A
Alumni271,AK045218,KECERDASAN BUATAN,W,2,A
Alumni271,IT045136,KOMPUTASI MODERN,W,1,A
Alumni271,IT045312,KONSEP TEKNOLOGI INFORMASI,W,3,A
Alumni271,PB045202,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,A
Alumni271,IT045210,MATEMATIKA DASAR 1,W,2,A
Alumni271,IT045238,MATEMATIKA DASAR 2,U,2,C
Alumni271,IT045213,MATEMATIKA INFORMATIKA 1,W,2,B
Alumni271,IT045214,MATEMATIKA INFORMATIKA 2,W,2,B
Alumni271,IT045215,MATEMATIKA INFORMATIKA 3,W,2,A
Alumni271,IT045216,MATEMATIKA INFORMATIKA 4,U,2,B
Alumni271,IT045217,MATEMATIKA LANJUT 1,W,2,B
Alumni271,IT045218,MATEMATIKA LANJUT 2,W,2,B
Alumni271,IT045219,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni271,AK045212,PEMODELAN DAN SIMULASI,W,2,C
Alumni271,AK045213,PEMROGRAMAN BERBASIS OBJEK,W,2,A
Alumni271,AK045214,PEMROGRAMAN JARINGAN,W,2,A
Alumni271,AK045216,PEMROGRAMAN WEB,W,2,A
Alumni271,PP000201,PENDIDIKAN AGAMA ISLAM,W,2,B
Alumni271,PP000207,PENDIDIKAN KEWARGANEGARAAN,W,2,A
Alumni271,PP000206,PENDIDIKAN PANCASILA,U,2,B
Alumni271,IT045131,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,B
Alumni271,IT045320,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,A
Alumni271,IT045135,PENGANTAR WEB SCIENCE,W,1,A
Alumni271,IT045341,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni271,AK045241,PENGOLAHAN CITRA,W,2,B
Alumni271,PB045203,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni271,AK045325,PERANCANGAN DAN ANALISA ALGORITMA,W,3,A
Alumni271,IT045121,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,A
Alumni271,IT045122,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,A
Alumni271,IT045123,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,A
Alumni271,IT045124,PRAKTIKUM FISIKA DASAR,W,1,B
Alumni271,IT000108,PRAKTIKUM ROBOTIKA CERDAS,W,1,A
Alumni271,AK045211,REKAYASA KOMPUTASIONAL,W,2,A
Alumni271,AK045226,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni271,AK045227,REKAYASA PERANGKAT LUNAK 2,U,2,A
Alumni271,IT045233,RISET OPERASIONAL,P,2,A
Alumni271,IT000207,ROBOTIKA CERDAS,W,2,A
Alumni271,AK045329,SISTEM BASIS DATA 1,W,3,A
Alumni271,AK045330,SISTEM BASIS DATA 2,U,3,A
Alumni271,IT045225,SISTEM BERKAS,U,2,A
Alumni271,AK045231,SISTEM INFORMASI,U,2,A
Alumni271,AK045237,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,A
Alumni271,IT045226,SISTEM INFORMASI MANAJEMEN,W,2,B
Alumni271,IT045237,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni271,AK045232,SISTEM MULTIMEDIA,W,2,A
Alumni271,AK045333,SISTEM OPERASI,U,3,B
Alumni271,AK045636,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni271,IT045227,STATISTIKA 1,W,2,A
Alumni271,IT045228,STATISTIKA 2,W,2,A
Alumni271,IT045229,STRUKTUR DATA,W,2,B
Alumni271,AK045335,TEKNIK KOMPILASI,W,3,A
Alumni271,AK045138,TEKNOLOGI GAME,W,1,A
Alumni271,IT045330,TEORI BAHASA DAN OTOMATA,U,3,B
Alumni271,IT045201,ALGORITMA DAN PEMROGRAMAN 1,W,2,B
Alumni271,IT045202,ALGORITMA DAN PEMROGRAMAN 2,U,2,B
Alumni271,IT045203,ALGORITMA DAN PEMROGRAMAN 3,U,2,B
Alumni271,AK045301,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,A
Alumni271,IT045240,ALGORITMA DEEP LEARNING,W,2,A
Alumni271,AK045203,ARSITEKTUR KOMPUTER,U,2,B
Alumni271,PB045204,BAHASA INDONESIA,W,2,A
Alumni271,IT045104,BAHASA INGGRIS 1,W,1,A
Alumni271,IT045105,BAHASA INGGRIS 2,W,1,A
Alumni271,IT045106,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni271,IT045107,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni271,PB045107,BISNIS INFORMATIKA,W,1,A
Alumni271,IT045132,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni271,IT045208,FISIKA DAN KIMIA DASAR 1,W,2,A
Alumni271,IT045209,FISIKA DAN KIMIA DASAR 2,W,2,A
Alumni271,IT045242,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni271,AK045205,GRAFIK KOMPUTER 1,W,2,B
Alumni271,AK045206,GRAFIK KOMPUTER 2,W,2,A
Alumni271,HM045101,ILMU BUDAYA DASAR,W,1,B
Alumni271,HM045102,ILMU SOSIAL DASAR,W,1,A
Alumni271,AK045238,INFORMATIKA KESEHATAN,P,2,A
Alumni271,AK045307,INTERAKSI MANUSIA DAN KOMPUTER,U,3,B
Alumni271,AK045308,JARINGAN KOMPUTER,U,3,A
Alumni271,AK045209,JARINGAN KOMPUTER LANJUT,P,2,A
Alumni271,AK045218,KECERDASAN BUATAN,W,2,A
Alumni271,IT045136,KOMPUTASI MODERN,W,1,A
Alumni271,IT045312,KONSEP TEKNOLOGI INFORMASI,W,3,A
Alumni271,PB045202,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,A
Alumni271,IT045210,MATEMATIKA DASAR 1,W,2,A
Alumni271,IT045238,MATEMATIKA DASAR 2,U,2,C
Alumni271,IT045213,MATEMATIKA INFORMATIKA 1,W,2,B
Alumni271,IT045214,MATEMATIKA INFORMATIKA 2,W,2,B
Alumni271,IT045215,MATEMATIKA INFORMATIKA 3,W,2,A
Alumni271,IT045216,MATEMATIKA INFORMATIKA 4,U,2,B
Alumni271,IT045217,MATEMATIKA LANJUT 1,W,2,B
Alumni271,IT045218,MATEMATIKA LANJUT 2,W,2,B
Alumni271,IT045219,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni271,AK045212,PEMODELAN DAN SIMULASI,W,2,C
Alumni271,AK045213,PEMROGRAMAN BERBASIS OBJEK,W,2,A
Alumni271,AK045214,PEMROGRAMAN JARINGAN,W,2,A
Alumni271,AK045216,PEMROGRAMAN WEB,W,2,A
Alumni271,PP000201,PENDIDIKAN AGAMA ISLAM,W,2,B
Alumni271,PP000207,PENDIDIKAN KEWARGANEGARAAN,W,2,A
Alumni271,PP000206,PENDIDIKAN PANCASILA,U,2,B
Alumni271,IT045131,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,B
Alumni271,IT045320,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,A
Alumni271,IT045135,PENGANTAR WEB SCIENCE,W,1,A
Alumni271,IT045341,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni271,AK045241,PENGOLAHAN CITRA,W,2,B
Alumni271,PB045203,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni271,AK045325,PERANCANGAN DAN ANALISA ALGORITMA,W,3,A
Alumni271,IT045121,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,A
Alumni271,IT045122,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,A
Alumni271,IT045123,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,A
Alumni271,IT045124,PRAKTIKUM FISIKA DASAR,W,1,B
Alumni271,IT000108,PRAKTIKUM ROBOTIKA CERDAS,W,1,A
Alumni271,AK045211,REKAYASA KOMPUTASIONAL,W,2,A
Alumni271,AK045226,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni271,AK045227,REKAYASA PERANGKAT LUNAK 2,U,2,A
Alumni271,IT045233,RISET OPERASIONAL,P,2,A
Alumni271,IT000207,ROBOTIKA CERDAS,W,2,A
Alumni271,AK045329,SISTEM BASIS DATA 1,W,3,A
Alumni271,AK045330,SISTEM BASIS DATA 2,U,3,A
Alumni271,IT045225,SISTEM BERKAS,U,2,A
Alumni271,AK045231,SISTEM INFORMASI,U,2,A
