NPM,IPK,Klasifikasi Profesi,ALGORITMA DAN PEMROGRAMAN 1,ALGORITMA DAN PEMROGRAMAN 2,ALGORITMA DAN PEMROGRAMAN 3,ALGORITMA DAN PENGOLAHAN PARALEL,ALGORITMA DEEP LEARNING,ARSITEKTUR KOMPUTER,BAHASA INDONESIA,BAHASA INGGRIS 1,BAHASA INGGRIS 2,BAHASA INGGRIS BISNIS 1,BAHASA INGGRIS BISNIS 2,BISNIS INFORMATIKA,COMPUTER VISION,DISAIN PEMODELAN GRAFIK,FISIKA DAN KIMIA DASAR 1,FISIKA DAN KIMIA DASAR 2,FORENSIK TEKNOLOGI INFORMASI,GRAFIK KOMPUTER 1,GRAFIK KOMPUTER 2,ILMU BUDAYA DASAR,ILMU SOSIAL DASAR,INFORMATIKA KESEHATAN,INTERAKSI MANUSIA DAN KOMPUTER,JARINGAN KOMPUTER,JARINGAN KOMPUTER LANJUT,KECERDASAN BUATAN,KOMPUTASI BIG DATA,KOMPUTASI MODERN,KONSEP DATA MINING,KONSEP TEKNOLOGI INFORMASI,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,MATEMATIKA DASAR 1,MATEMATIKA DASAR 2,MATEMATIKA INFORMATIKA 1,MATEMATIKA INFORMATIKA 2,MATEMATIKA INFORMATIKA 3,MATEMATIKA INFORMATIKA 4,MATEMATIKA LANJUT 1,MATEMATIKA LANJUT 2,ORGANISASI SISTEM KOMPUTER,PEMODELAN DAN SIMULASI,PEMROGRAMAN BERBASIS OBJEK,PEMROGRAMAN JARINGAN,PEMROGRAMAN MULTIMEDIA,PEMROGRAMAN WEB,PENDIDIKAN AGAMA BUDDHA,PENDIDIKAN AGAMA HINDU,PENDIDIKAN AGAMA ISLAM,PENDIDIKAN AGAMA KATHOLIK,PENDIDIKAN AGAMA KRISTEN,PENDIDIKAN KEWARGANEGARAAN,PENDIDIKAN PANCASILA,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,PENGANTAR WEB SCIENCE,PENGELOLAAN PROYEK PERANGKAT LUNAK,PENGOLAHAN CITRA,PENULISAN ILMIAH / KERJA PRAKTEK,PERANCANGAN DAN ANALISA ALGORITMA,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,PRAKTIKUM FISIKA DASAR,PRAKTIKUM KOMPUTASI BIG DATA,PRAKTIKUM ROBOTIKA CERDAS,PRAKTIKUM TEKNOLOGI KECERDASAN ARTIFISIAL,PRAKTIKUM TERAPAN TEORI GRAF,REKAYASA KOMPUTASIONAL,REKAYASA PERANGKAT LUNAK 1,REKAYASA PERANGKAT LUNAK 2,RISET OPERASIONAL,ROBOTIKA CERDAS,SISTEM BASIS DATA 1,SISTEM BASIS DATA 2,SISTEM BERKAS,SISTEM INFORMASI,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,SISTEM INFORMASI MANAJEMEN,SISTEM KEAMANAN KOMPUTER,SISTEM MULTIMEDIA,SISTEM OPERASI,SISTEM TERDISTRIBUSI,SKRIPSI / EVALUASI KOMPREHENSIF,STATISTIKA 1,STATISTIKA 2,STRUKTUR DATA,TEKNIK KOMPILASI,TEKNOLOGI GAME,TEKNOLOGI KECERDASAN ARTIFICIAL,TEORI BAHASA DAN OTOMATA,TERAPAN TEORI GRAF
54419254,3.7,Software Engineer,3,3,4,3,4,3,3,3,4,4,4,4,0,4,3,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,4,2,4,3,4,4,3,4,3,4,4,4,4,0,4,0,0,3,0,0,3,3,4,3,3,4,4,4,3,4,4,4,3,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,0,4,3,4,4,3,4,4,4,4
54419316,3.7,Software Quality Assurance,4,4,4,3,4,4,4,4,3,4,4,4,4,3,3,4,4,4,4,4,3,4,4,4,0,0,4,4,4,3,4,3,4,3,4,3,4,4,3,4,3,3,4,4,4,0,0,4,0,0,4,4,4,4,4,4,4,4,3,3,3,3,3,4,3,4,4,3,4,2,4,4,4,4,4,4,3,4,4,3,4,4,4,3,3,4,4,4,4,3,4
54419441,3.7,Software Quality Assurance,4,4,4,3,4,4,4,4,4,4,4,4,0,3,4,4,3,4,4,4,3,4,4,4,0,0,4,4,4,4,4,3,4,3,3,4,3,3,3,4,4,3,4,0,3,0,0,4,0,0,4,3,4,4,3,4,4,3,3,3,3,3,3,4,4,4,3,3,4,4,4,4,4,4,4,4,3,4,4,3,4,0,0,3,3,4,4,4,4,3,4
54419715,3.71,Full Stack Developer,4,4,4,3,4,4,4,2,4,4,4,4,0,3,3,4,3,4,4,4,4,4,4,4,0,0,4,4,4,4,4,3,3,3,4,3,4,3,3,3,4,4,4,0,3,0,0,4,0,0,4,3,4,4,3,4,4,4,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,4,0,4,4,2,4,4,4,3,4,4
54419726,3.51,Full Stack Developer,2,3,3,3,3,4,4,4,3,4,4,4,0,4,3,3,4,4,4,4,3,4,3,4,0,0,4,4,3,4,4,3,3,2,3,3,3,4,3,4,4,3,4,0,2,0,0,4,0,0,3,4,4,3,4,4,4,4,3,2,3,3,3,4,4,4,4,3,3,4,4,4,4,3,4,3,3,4,4,4,4,0,4,4,3,3,4,4,3,3,4
54419785,3.59,Graphic Designer,4,3,3,3,4,4,4,3,4,4,4,4,0,4,3,3,4,4,4,4,4,4,4,4,0,0,4,4,4,4,3,4,3,3,3,3,2,3,3,3,4,4,4,0,3,0,0,4,0,0,4,3,4,4,4,4,4,4,3,4,3,3,3,3,3,4,3,2,4,4,3,4,4,4,3,4,3,4,4,4,3,0,4,4,2,3,4,3,3,3,4
54419889,3.28,IT Entrepreneur,3,3,3,2,4,3,3,2,4,4,3,4,4,4,3,3,4,4,2,4,4,3,3,4,0,0,3,2,3,4,4,3,4,2,3,2,3,2,4,3,3,4,4,3,4,0,0,4,0,0,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,2,4,4,3,4,3,3,3,3,2,4,4,4,4,2,3,3,3,4,3,4,3,3,4
54419985,3.52,Graphic Designer,2,4,4,3,4,4,3,4,4,4,4,4,0,4,2,3,4,4,4,4,3,4,3,4,0,0,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,0,4,0,0,4,0,0,4,3,4,3,4,3,4,4,3,3,3,3,2,4,3,4,4,2,4,3,4,4,4,4,3,3,3,4,4,4,3,0,4,3,3,4,4,4,4,3,4
55415045,3.64,Data Engineer,4,3,4,3,4,4,3,3,3,4,4,3,0,4,3,4,4,4,4,4,4,3,4,4,4,4,0,4,4,4,4,3,4,3,4,3,3,4,4,3,4,4,3,4,3,0,0,0,0,4,4,4,4,4,4,4,3,4,3,4,3,4,4,0,0,0,0,3,4,3,3,0,4,3,4,3,4,4,3,3,4,3,4,4,3,4,4,4,0,3,0
55415911,2.9,Lecturer,3,3,3,3,4,3,3,2,3,2,3,4,0,4,3,3,3,3,3,3,4,2,3,3,3,2,0,4,3,3,3,2,3,2,3,2,3,3,3,3,3,3,1,3,3,0,0,4,0,0,3,3,4,3,4,3,1,3,3,3,2,3,4,0,0,0,0,3,3,3,2,0,3,3,3,3,4,3,3,2,3,3,3,2,3,2,3,2,0,3,0
55416050,3.56,Back End Developer,3,3,4,4,4,4,3,4,4,4,4,4,0,4,3,4,4,3,3,4,3,4,3,3,3,4,0,4,0,4,3,4,4,4,4,3,3,3,3,3,4,4,4,0,3,0,0,3,0,0,4,4,4,4,4,4,4,4,4,4,4,4,3,0,0,0,0,2,4,4,3,0,4,4,3,4,4,3,4,4,3,0,4,3,3,4,3,4,0,2,0
55416323,3.41,Lecturer,3,3,3,4,4,3,3,4,3,3,4,4,0,3,3,4,4,3,3,3,4,3,4,4,4,4,0,4,3,3,3,3,4,3,4,4,4,4,3,3,3,3,3,4,3,0,0,3,0,0,4,3,4,3,2,4,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,0,4,4,3,4,3,4,4,3,3,4,4,4,3,3,3,3,0,4,0
55416691,3.58,Back End Developer,3,4,4,3,3,4,4,4,4,3,4,3,0,4,3,4,4,4,4,4,3,3,4,4,4,4,0,4,0,3,4,3,2,4,3,3,4,3,2,3,2,4,4,0,4,0,0,3,0,0,4,3,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,4,4,4,4,0,4,4,3,3,4,3,3,3,3,0,4,3,4,4,4,4,0,3,0
55416723,3.89,Software Quality Assurance,4,4,4,3,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,3,4,4,4,4,0,4,0,4,4,4,3,4,3,4,4,4,3,3,4,4,4,0,4,0,0,3,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0,4,0
55416943,3.43,Software Engineer,3,4,4,3,4,4,4,4,3,4,4,4,0,3,4,4,4,4,3,4,4,4,3,3,3,4,0,4,0,4,4,2,3,4,4,2,3,2,3,4,3,4,3,0,3,0,0,3,0,0,3,3,4,4,4,4,3,4,4,4,3,4,3,0,0,0,0,2,4,3,4,0,4,3,3,4,4,3,3,4,2,0,4,3,4,3,3,4,0,2,0
55417038,3.73,Software Engineer,4,4,4,4,4,3,3,3,3,3,3,1,0,3,4,4,3,2,4,4,4,4,4,4,4,4,0,3,4,4,4,3,4,4,3,4,3,4,4,3,4,4,4,4,4,0,0,4,0,0,4,4,4,4,4,4,3,4,4,4,4,4,3,0,0,0,0,2,4,3,4,0,4,4,3,4,3,4,4,4,4,4,4,4,3,4,4,4,0,4,0
55417547,3.48,Business Analyst,4,4,3,4,3,4,4,4,4,3,4,4,0,4,4,4,4,3,4,4,3,4,3,4,4,3,0,4,0,4,3,3,4,3,3,4,4,3,4,3,3,4,4,0,4,0,0,3,0,0,3,3,3,3,3,4,3,4,4,3,3,3,3,0,4,0,0,3,4,4,3,3,3,3,3,2,4,4,4,3,2,0,4,3,4,3,3,3,0,3,0
55417924,3.46,Network Administrator,3,3,3,4,3,3,3,3,2,4,4,3,0,4,2,3,4,4,4,4,2,3,3,4,4,4,0,4,4,3,3,3,4,3,2,3,4,2,3,3,3,3,4,4,4,0,0,4,0,0,4,3,4,4,3,4,3,4,3,4,4,4,3,0,4,0,0,4,4,4,3,4,4,4,3,3,4,3,4,4,3,3,4,4,2,3,4,4,0,3,0
55418207,3.49,Software Quality Assurance,3,3,3,3,3,3,4,3,3,4,3,4,0,4,3,4,4,4,4,4,4,4,4,4,0,4,3,4,0,4,4,4,4,3,3,3,3,3,3,2,3,4,4,0,3,0,0,3,0,0,4,4,4,4,4,3,3,4,3,3,3,3,3,3,3,0,3,3,4,3,3,4,4,4,4,3,2,4,4,3,4,0,4,3,3,4,3,3,0,4,3
55418623,3.53,Software Engineer,3,3,3,4,4,3,3,3,4,4,4,4,0,3,3,3,4,4,4,4,3,3,4,4,0,4,4,4,3,4,3,3,2,3,3,4,3,3,3,3,4,3,4,3,4,0,0,4,0,0,4,4,4,3,4,4,4,4,3,3,3,3,3,4,4,0,4,4,4,4,3,4,4,4,3,3,3,3,4,4,4,3,3,3,3,3,4,4,0,3,4
55418632,3.87,Database Administrator,4,3,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,3,4,3,0,4,4,4,0,4,4,4,3,4,4,3,4,4,4,3,4,4,4,0,4,0,0,4,0,0,3,4,3,4,4,4,4,4,4,4,4,4,3,4,4,0,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,0,4,4,4,4,4,3,0,3,4
55418968,3.45,Front End Developer,4,3,4,4,4,4,4,4,4,4,4,4,0,4,3,4,3,4,4,4,4,4,3,3,0,4,3,4,0,4,4,3,2,3,3,3,3,3,2,3,3,3,4,0,2,0,0,0,3,0,3,3,4,3,3,4,4,4,3,4,3,4,3,3,4,0,3,3,4,4,3,4,4,3,4,3,4,4,4,4,3,0,4,3,3,3,3,4,0,3,3
55419249,3.37,Software Quality Assurance,3,3,3,3,4,4,3,2,3,4,4,3,4,4,3,4,3,3,4,4,4,4,3,4,0,0,4,4,4,4,3,2,3,3,3,2,3,3,3,3,4,4,4,3,4,0,0,4,0,0,4,3,4,3,4,4,4,4,3,4,3,3,2,4,4,4,4,2,3,3,3,4,2,3,3,3,2,3,4,4,4,3,4,3,2,3,4,3,3,2,4
55419354,3.92,Software Quality Assurance,3,4,4,3,4,4,4,4,4,4,4,4,0,4,3,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,0,4,0,0,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
55419360,3.91,Mobile App Developer,4,4,4,3,4,4,4,3,4,4,4,4,0,3,4,4,4,4,4,4,3,4,4,4,0,0,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,4,0,4,0,0,4,0,0,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
55419446,3.76,Data Analyst,4,4,3,3,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,3,4,4,4,4,0,0,4,4,3,4,4,3,4,3,3,3,4,4,3,4,3,3,4,0,4,0,0,4,0,0,4,3,3,4,4,4,4,4,3,3,3,3,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,4,4,4,4,0,4,4,3,3,4,4,4,3,4
55419968,3.98,Back End Developer,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,2,4,4,4,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,0,4,0,0,4,0,0,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
56414412,3.43,Software Quality Assurance,4,3,3,3,4,4,4,3,3,4,3,4,0,4,4,4,4,4,2,3,4,4,4,3,2,4,0,4,0,4,2,4,2,3,4,2,4,4,3,3,3,3,3,0,4,0,0,3,0,0,4,4,4,3,4,4,3,4,3,3,3,3,3,0,0,0,0,2,4,3,4,0,4,3,4,3,4,3,4,2,3,0,4,3,4,4,4,4,0,3,0
56414625,3.35,Mobile App Developer,3,3,3,3,4,3,4,4,4,4,4,4,0,4,3,3,4,3,3,3,3,3,4,3,3,3,0,4,0,4,3,3,3,3,3,3,3,3,3,3,3,4,4,0,4,0,0,0,0,4,3,3,4,4,4,3,3,4,3,4,4,4,4,0,0,0,0,3,4,3,3,0,4,3,3,3,3,4,3,3,3,0,4,3,3,3,3,4,0,3,0
56414852,3.2,Back End Developer,4,3,3,3,4,4,3,3,3,4,3,3,0,4,3,3,3,3,2,3,3,2,3,3,3,4,0,3,3,3,3,3,4,3,2,3,3,4,3,3,3,3,2,3,4,0,0,4,0,0,3,4,3,3,4,4,3,3,3,2,3,3,3,0,0,0,0,3,4,3,4,0,4,3,3,4,3,4,3,3,3,3,3,4,4,3,3,4,0,3,0
56415013,3.11,Data Analyst,3,3,3,3,4,3,3,3,3,2,3,4,0,3,3,3,3,2,3,4,4,3,4,3,3,3,0,4,4,3,3,2,4,3,3,2,3,4,3,3,3,3,2,3,3,0,0,3,0,0,2,3,4,4,3,3,2,4,3,3,3,3,3,0,0,0,0,3,4,2,4,0,4,3,3,3,4,3,3,3,3,3,4,2,3,3,3,2,0,3,0
56415158,3.23,Software Engineer,3,3,3,3,4,3,4,3,3,4,3,2,0,4,3,3,3,3,3,4,4,3,4,4,3,3,0,3,3,3,3,4,3,4,3,4,3,4,3,3,4,3,2,3,3,0,0,3,0,0,3,3,3,4,2,3,3,3,4,3,1,3,3,0,0,0,0,2,3,3,4,0,4,3,3,4,4,3,3,3,3,3,3,4,3,4,3,4,0,3,0
56415561,3.48,Data Analyst,4,3,4,3,4,4,4,3,3,4,3,4,0,4,3,3,4,4,3,4,3,4,3,3,3,4,0,4,4,3,3,4,3,4,3,4,3,4,4,3,4,3,4,3,4,0,0,3,0,0,4,3,4,3,4,4,3,4,4,3,3,3,3,0,0,0,0,4,4,3,4,0,3,3,4,3,4,3,4,3,3,4,4,3,4,3,4,4,0,3,0
56415691,3.32,Software Quality Assurance,2,3,4,3,4,4,4,3,3,4,4,4,0,3,3,3,4,4,3,4,4,3,3,3,4,4,0,4,4,3,3,3,3,4,3,2,3,4,3,3,4,3,3,3,4,0,0,4,0,0,3,4,4,4,2,4,3,4,4,2,3,3,3,0,0,0,0,3,4,3,3,0,4,3,3,3,4,3,4,3,3,2,3,3,3,3,3,4,0,3,0
56415804,3.63,Mobile App Developer,4,4,4,3,4,4,4,4,4,2,4,4,0,4,4,4,4,3,4,4,3,4,2,4,3,2,0,4,0,4,3,4,3,4,3,4,3,4,4,4,4,4,3,0,3,0,0,4,0,0,3,4,4,4,4,4,4,4,4,4,3,3,4,0,0,0,0,2,4,3,4,0,4,4,4,4,4,4,4,3,3,0,4,4,4,4,3,2,0,3,0
56415970,3.86,IT Lecturer,4,4,4,3,3,4,4,4,4,4,4,4,0,3,4,4,4,4,4,3,0,4,4,4,4,4,0,4,0,4,4,4,4,4,3,2,4,3,4,4,4,4,4,0,4,0,0,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,4,4,2,3,0,4,4,4,3,4,4,4,4,4,0,4,4,4,3,4,4,0,2,0
56416262,3.31,Software Engineer,4,4,3,3,4,3,2,3,4,3,4,4,0,3,3,3,4,3,3,4,4,3,3,4,3,3,0,4,4,3,3,3,4,3,3,4,4,4,3,2,3,3,3,4,3,0,0,2,0,0,3,3,3,3,4,4,3,4,3,3,3,3,4,0,0,0,0,3,3,3,4,0,4,3,3,4,3,3,3,3,4,3,4,4,4,3,3,4,0,3,0
56416306,3.44,UI/UX Designer,3,4,4,3,4,4,3,4,3,4,4,4,0,4,3,3,4,3,3,4,4,3,3,3,3,4,0,4,4,4,3,4,2,4,3,4,3,3,3,4,3,4,3,4,3,0,0,3,0,0,4,4,4,3,4,4,3,4,3,3,3,3,3,0,0,0,0,4,3,4,4,0,4,4,3,3,4,3,3,3,3,4,4,3,4,4,3,4,0,3,0
56416406,3.08,IT Entrepreneur,3,4,4,4,4,3,2,3,2,2,4,3,0,2,3,3,2,3,1,2,4,2,3,3,4,3,0,2,3,3,3,3,2,3,1,4,3,4,3,4,4,3,3,4,4,0,0,2,0,0,4,3,2,4,2,3,3,4,4,3,2,3,3,0,0,0,0,1,4,3,4,0,3,3,2,4,2,3,2,3,4,4,4,3,1,3,4,2,0,3,0
56416684,3.71,Data Engineer,4,4,4,4,4,4,3,4,4,4,4,4,0,4,4,4,4,3,3,4,4,3,3,3,4,4,0,4,0,4,3,4,4,4,4,3,3,3,3,4,4,4,4,0,4,0,0,0,4,0,3,4,4,4,4,4,3,4,4,4,3,4,4,0,0,0,0,4,4,4,3,0,4,4,3,4,4,4,4,4,3,0,4,3,3,4,4,4,0,3,0
56417271,3.26,Software Quality Assurance,4,3,4,4,4,3,3,3,4,4,4,4,0,4,2,3,4,2,4,4,4,4,3,3,3,4,0,4,4,3,4,3,4,2,2,2,2,2,3,3,2,3,3,4,4,0,0,3,0,0,3,4,4,3,3,3,3,4,3,3,3,3,3,0,4,0,0,3,4,3,3,3,4,3,3,3,4,4,4,2,2,4,4,4,3,4,4,3,0,3,0
56417324,3.53,Software Engineer,4,3,4,4,2,3,4,3,4,3,4,4,0,4,4,3,4,3,3,4,4,4,3,4,4,3,0,4,0,4,4,4,4,3,4,4,3,3,3,3,3,3,4,0,4,0,0,3,0,0,4,3,1,4,4,4,2,4,4,4,3,3,3,0,4,0,0,3,4,3,4,3,4,3,3,3,4,3,4,4,4,0,4,3,3,4,3,3,0,4,0
56417651,3.54,Data Engineer,4,3,4,4,4,3,3,3,3,4,3,4,0,3,3,4,4,4,4,3,3,4,3,4,4,3,0,4,0,3,4,4,3,3,3,3,3,3,3,3,3,4,4,0,4,0,0,3,0,0,4,3,4,4,4,4,4,4,3,4,4,4,3,0,4,0,0,4,4,4,2,3,4,4,3,4,3,3,4,4,3,0,4,2,3,3,4,4,0,3,0
56417658,3.65,Software Engineer,3,3,3,4,4,3,4,4,4,4,4,4,0,4,4,4,4,3,4,3,4,4,3,4,4,4,0,4,0,4,4,4,2,3,3,4,3,3,3,3,2,4,4,0,4,0,0,3,0,0,4,3,3,4,4,4,3,4,4,4,4,4,3,0,4,0,0,4,4,4,4,4,4,4,4,4,4,3,4,4,3,0,4,4,4,3,4,4,0,3,0
56418335,3.65,Data Analyst,3,3,3,4,4,4,4,4,4,4,4,4,0,4,2,3,4,4,4,4,4,3,4,4,0,4,4,4,0,3,4,2,3,3,4,3,3,4,3,3,4,4,3,0,3,0,0,4,0,0,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,0,4,4,4,3,2,4,4,4,4,4,3,4,4,3,4,0,4,3,3,2,4,4,0,4,4
56419075,3.73,Data Analyst,3,4,4,3,4,4,3,3,4,4,4,4,4,4,3,4,4,4,4,3,4,3,4,4,0,0,4,4,4,4,4,3,3,4,3,3,3,3,4,4,3,3,4,3,4,0,0,4,0,0,3,3,4,4,4,4,4,3,4,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,4,4
56419085,3.49,Data Scientist,3,3,3,3,4,4,4,2,4,4,4,4,0,4,3,3,4,4,4,4,3,3,3,4,0,0,4,2,3,4,4,2,3,3,4,3,3,3,3,4,4,3,4,0,2,0,0,4,0,0,3,3,3,3,4,2,4,4,3,3,3,3,3,4,3,4,3,3,4,4,4,4,4,4,4,3,2,4,4,4,4,0,4,3,3,3,4,4,4,3,4
56419338,3.87,Data Analyst,3,4,4,3,4,4,3,3,3,4,4,4,0,4,3,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,3,4,4,3,4,3,3,4,4,4,4,0,4,0,0,0,0,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
56419487,3.43,Data Engineer,3,3,3,4,2,4,3,3,4,3,3,3,4,2,3,2,4,4,4,4,2,3,3,3,0,0,4,3,4,4,3,3,2,3,3,3,3,3,2,3,4,3,4,4,3,0,0,4,0,0,4,3,4,4,3,3,4,4,3,4,3,3,3,3,3,4,3,2,4,4,2,4,4,4,4,3,3,4,4,3,4,4,4,3,3,3,4,4,4,4,4
56419565,3.89,Full Stack Developer,4,4,4,3,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,3,4,4,3,4,3,3,4,4,3,4,0,4,4,0,0,0,0,4,4,4,4,4,4,4,3,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
56419601,3.97,Full Stack Developer,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,3,4,4,4,4,0,0,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,0,4,0,0,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4
56419764,3.87,Software Engineer,4,4,4,3,4,4,3,3,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,0,0,4,4,4,4,4,4,3,4,4,3,4,4,3,4,4,3,4,0,4,0,0,4,0,0,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,4,4,4,4,3,4,4,4,4
56419961,3.83,Mobile App Developer,3,3,4,4,4,4,3,4,4,4,3,4,0,4,3,2,4,4,4,4,4,3,4,4,0,0,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,0,4,0,0,4,0,0,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,0,4,4,4,4,4,4,4,4,4
57414263,3.25,Software Engineer,3,3,3,3,4,4,3,3,3,3,3,4,0,3,3,3,3,3,3,3,3,3,3,4,3,3,0,4,3,4,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,0,0,3,0,0,3,4,4,3,4,2,3,4,3,3,3,3,3,0,0,0,0,3,3,3,4,0,4,4,3,3,3,4,4,3,3,3,3,3,3,3,4,3,0,3,0
57414308,3.28,Software Quality Assurance,3,3,3,3,3,4,3,3,3,4,3,4,0,4,3,3,2,4,3,4,3,3,3,3,4,3,0,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,4,4,3,0,0,3,0,0,4,3,4,4,4,3,3,3,3,3,3,3,3,0,0,0,0,3,4,3,4,0,4,3,4,3,4,3,4,3,3,3,4,3,3,3,3,4,0,3,0
57414416,3.23,Front End Developer,4,4,3,3,2,3,4,4,2,3,4,3,0,4,4,3,3,3,3,4,4,3,3,4,2,4,0,4,4,3,2,4,2,4,3,2,3,4,2,3,3,4,4,3,2,0,0,3,0,0,3,3,4,4,4,4,3,3,3,4,3,3,4,0,0,0,0,2,4,3,3,0,3,2,3,3,4,3,3,3,4,4,4,4,4,3,3,4,0,2,0
57414549,3.43,Software Engineer,4,4,4,3,4,4,3,3,4,3,4,3,0,4,4,4,3,3,3,3,4,3,4,3,3,3,0,4,0,3,3,4,4,3,4,3,4,3,4,3,4,3,4,0,4,0,0,3,0,0,3,3,4,3,3,3,3,4,3,4,4,4,3,0,0,0,0,3,3,2,4,0,4,4,3,3,3,4,3,2,3,0,4,4,4,3,4,4,0,3,0
57414600,3.26,Mobile App Developer,3,3,3,3,3,3,2,4,4,4,3,4,0,4,3,3,4,3,3,4,4,3,4,3,3,4,0,3,3,3,3,3,3,4,3,3,4,3,4,3,3,3,3,4,3,0,0,3,0,0,3,4,3,3,2,3,3,4,3,3,3,3,2,0,0,0,0,3,4,3,3,0,4,3,4,3,4,3,3,3,3,3,4,3,3,3,3,4,0,4,0
57415072,3.06,Software Quality Assurance,4,3,3,3,2,3,3,2,2,3,3,4,0,4,3,2,4,3,2,4,4,3,3,4,2,3,0,4,4,3,3,4,2,4,2,3,3,4,2,3,4,3,3,3,3,0,0,2,0,0,3,3,3,3,4,4,2,4,4,3,3,2,2,0,0,0,0,2,4,3,3,0,3,3,3,4,2,3,3,3,3,2,3,4,2,3,3,4,0,3,0
57415243,2.82,Back End Developer,3,3,3,3,4,3,3,3,1,4,3,4,0,3,4,2,2,3,3,2,4,2,3,3,3,3,0,1,3,2,2,3,3,4,3,3,3,3,1,3,3,2,3,3,2,0,0,3,0,0,3,3,3,2,3,2,2,4,3,3,3,2,3,0,0,0,0,1,3,3,4,0,2,3,4,3,3,2,3,2,3,3,3,3,3,3,3,4,0,3,0
57415571,3.87,Graphic Designer,4,3,4,3,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,2,4,4,4,0,4,0,4,4,4,3,4,3,4,4,4,4,4,4,4,4,0,4,0,0,4,0,0,4,4,4,4,4,4,3,4,4,4,4,4,4,0,0,0,0,4,4,3,4,0,4,4,4,4,4,4,4,4,4,0,4,4,4,4,4,4,0,4,0
